Protein ID,Accession,Avg. Mass,Description,0 hr Protein Abundance,0.5 hr Protein Abundance,1 hr Protein Abundance,2 hr Protein Abundance,3 hr Protein Abundance,4 hr Protein Abundance,5 hr Protein Abundance,6 hr Protein Abundance,9 hr Protein Abundance,12 hr Protein Abundance,24 hr Protein Abundance,Cellular processes,Protein functions,Reactome pathways
13277,P62858|RS28_MOUSE,7841,40S ribosomal protein S28 OS=Mus musculus GN=Rps28 PE=1 SV=1,459180000,590700000,577950000,519260000,547740000,543420000,652800000,4451000000,613600000,813410000,537150000,"['cytoplasmic translation', 'maturation of SSU-rRNA', 'ribosomal small subunit assembly', 'ribosomal small subunit biogenesis', 'ribosome biogenesis', 'rRNA processing']",['structural constituent of ribosome'],"['L13a-mediated translational silencing of Ceruloplasmin expression', 'Major pathway of rRNA processing in the nucleolus and cytosol', 'Translation initiation complex formation', 'Formation of a pool of free 40S subunits', 'Formation of the ternary complex, and subsequently, the 43S complex', 'Ribosomal scanning and start codon recognition']"
9915,P67871|CSK2B_MOUSE,24942,Casein kinase II subunit beta OS=Mus musculus GN=Csnk2b PE=1 SV=1,84990000,42210000,70060000,43210000,48320000,57000000,80000000,545600000,75390000,87880000,80280000,"['adiponectin-activated signaling pathway', 'endothelial tube morphogenesis', 'liver regeneration', 'negative regulation of blood vessel endothelial cell migration', 'peptidyl-threonine phosphorylation', 'positive regulation of activin receptor signaling pathway', 'positive regulation of pathway-restricted SMAD protein phosphorylation', 'postsynaptic modulation of chemical synaptic transmission', 'response to testosterone', 'Wnt signaling pathway']","['chromatin binding', 'identical protein binding', 'metal ion binding', 'protein domain specific binding', 'protein kinase regulator activity', 'protein serine/threonine kinase activity', 'ribonucleoprotein complex binding', 'signaling receptor binding', 'transcription factor binding']","['WNT mediated activation of DVL', 'Signal transduction by L1', 'Neutrophil degranulation', 'Regulation of TP53 Activity through Phosphorylation', 'RUNX1 interacts with co-factors whose precise effect on RUNX1 targets is not known', 'Regulation of PTEN stability and activity']"
11458,Q9D1C8|VPS28_MOUSE,25452,Vacuolar protein sorting-associated protein 28 homolog OS=Mus musculus GN=Vps28 PE=1 SV=1,60570000,101251000,74560000,59990000,65250000,69310000,38240000,678420000,40914000,46033000,40582000,"['negative regulation of protein ubiquitination', 'positive regulation of protein catabolic process', 'positive regulation of ubiquitin-dependent endocytosis', 'protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway', 'ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway']","['protein-containing complex binding', 'ubiquitin binding']",['Endosomal Sorting Complex Required For Transport (ESCRT)']
6142,Q8CG76|ARK72_MOUSE,40612,Aflatoxin B1 aldehyde reductase member 2 OS=Mus musculus GN=Akr7a2 PE=1 SV=3,63568000,60780000,66789000,54267000,65274000,63309000,61980000,804800000,72943000,77610000,53895000,"['daunorubicin metabolic process', 'doxorubicin metabolic process']","['alditol:NADP+ 1-oxidoreductase activity', 'phenanthrene-9,10-epoxide hydrolase activity']",['Aflatoxin activation and detoxification']
4354,P27601|GNA13_MOUSE,44055,Guanine nucleotide-binding protein subunit alpha-13 OS=Mus musculus GN=Gna13 PE=1 SV=1,31190000,25270000,29500000,20160000,23900000,21063000,41844000,391800000,21620000,21790000,9790000,"['activation of phospholipase D activity', 'adenylate cyclase-activating G protein-coupled receptor signaling pathway', 'adenylate cyclase-modulating G protein-coupled receptor signaling pathway', 'angiogenesis', 'branching involved in blood vessel morphogenesis', 'cell differentiation', 'G protein-coupled receptor signaling pathway', 'in utero embryonic development', 'intracellular signal transduction', 'platelet activation', 'positive regulation of cytosolic calcium ion concentration', 'regulation of cell migration', 'regulation of cell shape', 'Rho protein signal transduction']","['D5 dopamine receptor binding', 'G protein-coupled receptor binding', 'G-protein beta/gamma-subunit complex binding', 'GTP binding', 'GTPase activity', 'metal ion binding']","['NRAGE signals death through JNK', 'Rho GTPase cycle', 'G alpha (12/13) signalling events', 'Thromboxane signalling through TP receptor', 'Thrombin signalling through proteinase activated receptors (PARs)']"
4008,P12023|A4_MOUSE,86722,Amyloid beta A4 protein OS=Mus musculus GN=App PE=1 SV=3,15890000,44650000,21720000,13290000,18120000,18080000,18246900,165300000,19180000,46107000,35366000,"['adult locomotory behavior', 'amyloid fibril formation', 'astrocyte activation', 'astrocyte activation involved in immune response', 'axo-dendritic transport', 'axon midline choice point recognition', 'axonogenesis', 'cell adhesion', 'cellular copper ion homeostasis', 'cellular process', 'cellular response to amyloid-beta', 'cellular response to cAMP', 'cellular response to copper ion', 'cellular response to manganese ion', 'cellular response to nerve growth factor stimulus', 'cellular response to norepinephrine stimulus', 'cholesterol metabolic process', 'cognition', 'collateral sprouting in absence of injury', 'dendrite development', 'endocytosis', 'extracellular matrix organization', 'forebrain development', 'ionotropic glutamate receptor signaling pathway', 'learning', 'learning or memory', 'locomotory behavior', 'long-term synaptic potentiation', 'mating behavior', 'memory', 'microglia development', 'modulation of age-related behavioral decline', 'modulation of excitatory postsynaptic potential', 'mRNA polyadenylation', 'negative regulation of blood circulation', 'negative regulation of cell population proliferation', 'negative regulation of gene expression', 'negative regulation of long-term synaptic potentiation', 'negative regulation of neuron differentiation', 'neuromuscular process controlling balance', 'neuron apoptotic process', 'neuron projection development', 'neuron projection maintenance', 'neuron remodeling', 'Notch signaling pathway', 'positive regulation of amyloid fibril formation', 'positive regulation of amyloid-beta formation', 'positive regulation of astrocyte activation', 'positive regulation of chemokine biosynthetic process', 'positive regulation of DNA-binding transcription factor activity', 'positive regulation of endothelin secretion', 'positive regulation of ERK1 and ERK2 cascade', 'positive regulation of G2/M transition of mitotic cell cycle', 'positive regulation of gene expression', 'positive regulation of interleukin-1 beta biosynthetic process', 'positive regulation of interleukin-6 biosynthetic process', 'positive regulation of JNK cascade', 'positive regulation of long-term synaptic potentiation', 'positive regulation of microglial cell activation', 'positive regulation of mitotic cell cycle', 'positive regulation of NF-kappaB transcription factor activity', 'positive regulation of NIK/NF-kappaB signaling', 'positive regulation of peptidyl-serine phosphorylation', 'positive regulation of peptidyl-threonine phosphorylation', 'positive regulation of phosphorylation', 'positive regulation of protein binding', 'positive regulation of protein metabolic process', 'positive regulation of protein phosphorylation', 'positive regulation of T cell migration', 'positive regulation of transcription by RNA polymerase II', 'positive regulation of tumor necrosis factor biosynthetic process', 'protein homooligomerization', 'protein phosphorylation', 'regulation of epidermal growth factor-activated receptor activity', 'regulation of gene expression', 'regulation of long-term neuronal synaptic plasticity', 'regulation of multicellular organism growth', 'regulation of peptidyl-tyrosine phosphorylation', 'regulation of presynapse assembly', 'regulation of protein binding', 'regulation of spontaneous synaptic transmission', 'regulation of synapse structure or activity', 'regulation of translation', 'response to lead ion', 'response to oxidative stress', 'smooth endoplasmic reticulum calcium ion homeostasis', 'suckling behavior', 'synapse organization', 'synaptic growth at neuromuscular junction', 'tumor necrosis factor production', 'visual learning']","['DNA binding', 'enzyme binding', 'growth factor receptor binding', 'heparin binding', 'identical protein binding', 'low-density lipoprotein particle receptor binding', 'peptidase activator activity', 'PTB domain binding', 'receptor activator activity', 'serine-type endopeptidase inhibitor activity', 'signaling receptor binding', 'transition metal ion binding']","['Platelet degranulation', 'ECM proteoglycans', 'Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)', 'G alpha (q) signalling events', 'G alpha (i) signalling events', 'Lysosome Vesicle Biogenesis', 'TAK1 activates NFkB by phosphorylation and activation of IKKs complex', 'Advanced glycosylation endproduct receptor signaling', 'Post-translational protein phosphorylation', 'TRAF6 mediated NF-kB activation']"
5708,O88630|GOSR1_MOUSE,28489,Golgi SNAP receptor complex member 1 OS=Mus musculus GN=Gosr1 PE=1 SV=2,9200000,29660000,49310000,24300000,16470000,20631000,13040000,336800000,3320000,6153000,22017000,"['endoplasmic reticulum to Golgi vesicle-mediated transport', 'protein transport', 'regulation of vesicle targeting, to, from or within Golgi', 'retrograde transport, endosome to Golgi', 'vesicle fusion']",['SNAP receptor activity'],"['COPI-mediated anterograde transport', 'Intra-Golgi traffic']"
4777,Q3U1Y4|DEN4B_MOUSE,164740,DENN domain-containing protein 4B OS=Mus musculus GN=Dennd4b PE=1 SV=2,31340000,19640000,16554000,29800000,30860000,20333000,21080000,421400000,33000000,25260000,25339000,['regulation of Rab protein signal transduction'],['Rab guanyl-nucleotide exchange factor activity'],['RAB GEFs exchange GTP for GDP on RABs']
5278,Q6A0D4|RFTN1_MOUSE,61537,Raftlin OS=Mus musculus GN=Rftn1 PE=1 SV=4,20867000,20133000,53580000,29079000,35320000,54249000,20123000,211740000,24003000,19276000,16571000,"['B cell receptor signaling pathway', 'dsRNA transport', 'interleukin-17 production', 'membrane raft assembly', 'positive regulation of growth rate', 'protein localization to membrane raft', 'protein transport into membrane raft', 'response to exogenous dsRNA', 'T cell antigen processing and presentation', 'T cell receptor signaling pathway', 'toll-like receptor 3 signaling pathway']",['double-stranded RNA binding'],[]
12431,P30882|CCL5_MOUSE,10071,C-C motif chemokine 5 OS=Mus musculus GN=Ccl5 PE=2 SV=2,306500000,196121000,203882000,182480000,170585000,378263000,433898000,4610900000,462319000,559720000,406820000,"['activation of phospholipase D activity', 'calcium ion transport', 'cell-cell signaling', 'cellular calcium ion homeostasis', 'cellular response to interferon-gamma', 'cellular response to interleukin-1', 'cellular response to organic cyclic compound', 'cellular response to tumor necrosis factor', 'chemokine-mediated signaling pathway', 'eosinophil chemotaxis', 'exocytosis', 'G protein-coupled receptor signaling pathway', 'inflammatory response', 'leukocyte cell-cell adhesion', 'lipopolysaccharide-mediated signaling pathway', 'lymphocyte chemotaxis', 'MAPK cascade', 'monocyte chemotaxis', 'negative regulation by host of viral transcription', 'negative regulation of cell death', 'negative regulation of G protein-coupled receptor signaling pathway', 'negative regulation of macrophage apoptotic process', 'negative regulation of neuron death', 'negative regulation of T cell apoptotic process', 'negative regulation of viral genome replication', 'neutrophil activation', 'neutrophil chemotaxis', 'positive regulation of angiogenesis', 'positive regulation of calcium ion transport', 'positive regulation of cell adhesion', 'positive regulation of cell migration', 'positive regulation of cell-cell adhesion mediated by integrin', 'positive regulation of cellular biosynthetic process', 'positive regulation of chemokine (C-X-C motif) ligand 2 production', 'positive regulation of defense response to virus by host', 'positive regulation of epithelial cell proliferation', 'positive regulation of ERK1 and ERK2 cascade', 'positive regulation of fever generation', 'positive regulation of gene expression', 'positive regulation of GTPase activity', 'positive regulation of homotypic cell-cell adhesion', 'positive regulation of macrophage chemotaxis', 'positive regulation of mast cell chemotaxis', 'positive regulation of monocyte chemotaxis', 'positive regulation of natural killer cell chemotaxis', 'positive regulation of neuron differentiation', 'positive regulation of osteoclast differentiation', 'positive regulation of phosphatidylinositol 3-kinase signaling', 'positive regulation of phosphorylation', 'positive regulation of smooth muscle cell migration', 'positive regulation of smooth muscle cell proliferation', 'positive regulation of T cell apoptotic process', 'positive regulation of T cell chemotaxis', 'positive regulation of T cell migration', 'positive regulation of T cell proliferation', 'positive regulation of tyrosine phosphorylation of STAT protein', 'protein kinase B signaling', 'protein tetramerization', 'pseudopodium assembly', 'regulation of insulin secretion', 'regulation of neuron death', 'regulation of T cell activation', 'response to cytokine', 'response to interferon-gamma', 'response to toxic substance', 'response to tumor necrosis factor', 'response to virus', 'T-helper 1 cell diapedesis']","['CCR chemokine receptor binding', 'CCR1 chemokine receptor binding', 'CCR4 chemokine receptor binding', 'CCR5 chemokine receptor binding', 'chemoattractant activity', 'chemokine activity', 'chemokine receptor antagonist activity', 'chemokine receptor binding', 'heparin binding', 'identical protein binding', 'phosphatidylinositol phospholipase C activity', 'phospholipase activator activity', 'protein homodimerization activity', 'protein kinase activity', 'protein self-association', 'receptor signaling protein tyrosine kinase activator activity']","['Chemokine receptors bind chemokines', 'G alpha (i) signalling events']"
8107,Q9R0P9|UCHL1_MOUSE,24838,Ubiquitin carboxyl-terminal hydrolase isozyme L1 OS=Mus musculus GN=Uchl1 PE=1 SV=1,60141000,62991000,59253000,37810000,45638000,86080000,101060000,1003220000,85700000,113380000,90420000,"['adult walking behavior', 'axon target recognition', 'axonal transport of mitochondrion', 'axonogenesis', 'cell population proliferation', 'eating behavior', 'muscle fiber development', 'negative regulation of MAP kinase activity', 'neuromuscular process', 'protein deubiquitination', 'response to ischemia', 'sensory perception of pain', 'ubiquitin-dependent protein catabolic process']","['alpha-2A adrenergic receptor binding', 'cysteine-type endopeptidase activity', 'ligase activity', 'omega peptidase activity', 'thiol-dependent ubiquitin-specific protease activity', 'ubiquitin binding', 'ubiquitin protein ligase binding']",['UCH proteinases']
